participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCondition,PrimeDuration,OutputPosition,Block,StudyPosition,Studied,PrimeRecalledCondition,PrimeFor,IdentityPriming,Acc
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,632.2550001,ENGAGE,Related,49.70500013,39,3,NA,NA,NA,MARRY,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,783.875,GENUINE,Related,51.45000014,40,3,NA,NA,NA,REAL,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,350.8899999,CANCER,Unrelated,50.20000017,41,3,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,632.375,HORSE,Unrelated,48.36499994,42,3,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,STUPID,2915.985,firstword,firstword,NA,1,4,1,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,STRESS,1849.145,LADDER,Related,50.37999991,2,4,2,Studied,NA,CLIMB,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,DOCTOR,1233.35,DAGGER,Unrelated,47.13000008,3,4,4,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,PENNY,1416.57,LOAF,Related,48.80499979,4,4,3,Studied,NA,BREAD,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,GRAND,1419.905,SELLER,Unrelated,50.13499991,5,4,17,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,BIKE,850.3349999,SHEETS,Unrelated,50.21500005,6,4,7,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,GRAVE,3264.6,STEAL,Identical,50.25000009,7,4,19,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,LIGHT,1032.995,BRAIN,Identical,49.97499986,8,4,20,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,WOOD,809.2350001,BOMB,Unrelated,49.57500007,9,4,6,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,LIGHT ,2353.815,SHIRT,Identical,48.78499988,10,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,BABY ,4333.515,GROSS,Unrelated,48.99000004,11,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,CLASS,1932.49,TWELVE,Unrelated,50.38999999,12,4,11,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,CELL,1216.17,RIGHT,Unrelated,51.37,13,4,12,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,TOOTH,1532.98,BENEATH,Related,48.64000017,14,4,13,Studied,NA,UNDER,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,GRAND,5332.52,EXPLODE,Identical,48.56500006,15,4,17,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,SPOTS,4067.645,NEPHEW,Unrelated,49.81,16,4,24,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,FAKE,1066.32,WASP,Related,48.70499996,17,4,22,Studied,NA,STING,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,BREAD,915.795,CRACKER,Unrelated,49.75000001,18,4,41,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,STEAL,2000.89,RULE,Identical,47.395,19,4,42,Studied,Identical,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,TOUCH ,2465.595,AGAIN,Related,50.0599998,20,4,NA,NA,NA,REPEAT,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,MILK ,1416.33,INFANT,Related,48.42999997,21,4,NA,NA,NA,BABY,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,ROSE,866.53,WORK,Unrelated,48.72500012,22,4,30,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,UNDER,2034.585,PICKLE,Unrelated,48.67000016,23,4,15,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,REPEAT,1085.7,ARMS,Identical,48.76999999,24,4,35,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,BRAIN,2166.295,LAWYER,Unrelated,49.00000012,25,4,31,Studied,Identical,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,EXPLODE,4583.635,DREAM,Unrelated,49.80000015,26,4,40,Studied,Identical,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,683.6099999,SUBJECT,Identical,50.31000008,27,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,332.92,STORY,Unrelated,50.44999998,28,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,149.4700001,SHIFT,Related,48.78500011,29,4,NA,NA,NA,MOVE,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,98.35999995,TOWN,Identical,50.27000001,30,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,767.585,DAYS,Related,50.31000008,31,4,NA,NA,NA,NIGHTS,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,17.26499991,YELLOW,Unrelated,51.03999982,32,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,534.3450001,GALLON,Related,36.1899999,33,4,NA,NA,NA,MILK,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,277.795,OUTTAKE,Unrelated,50.54999981,34,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,117.7449999,WRITE,Identical,50.1900001,35,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,524.2000001,LAMB,Related,49.76999993,36,4,NA,NA,NA,SHEEP,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,533.965,ESTEEM,Related,50.17000018,37,4,NA,NA,NA,SELF,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,GUILT,1134.435,SKIN,Identical,50.10499991,38,4,39,Studied,NA,NA,0,1
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,359.6099999,MATH,Identical,50.01999997,39,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,2001.02,KNIT,Identical,48.01500007,40,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,417.4799998,PROPER,Identical,49.09999995,41,4,NA,NA,NA,NA,0,0
GA,1,2020-07-26_13h00.00.144,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,399.245,BEACH,Unrelated,48.31999983,42,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ANGRY,1529.965,firstword,firstword,NA,1,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MONKEY,2445.225,CLEVER,Related,51.88000004,2,1,4,Studied,NA,SMART,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BANK,1497.215,NINE,Identical,49.795,3,1,2,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FIRE,1886.835,ALLERGY,Related,52.44,4,1,1,Studied,NA,SNEEZE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ALLOW,1423.44,MINOR,Unrelated,53.02500003,5,1,3,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SLEEP,2624.025,UNCLEAR,Identical,51.34000001,6,1,8,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PAPER,2118.35,HOTEL,Unrelated,52.17500008,7,1,7,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TIRED,4045.625,BACK,Related,52.46499996,8,1,18,Studied,NA,FRONT,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CASTLE,2614.17,CASTLE,Identical,50.33499992,9,1,11,Studied,Identical,NA,1,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,UNCLEAR,1905.03,DUSK,Unrelated,51.09999992,10,1,12,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PRIDE,1284.64,WANT,Identical,51.36499996,11,1,13,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SILK,1568.915,SHOES,Unrelated,52.00000003,12,1,22,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CAKE,1199.845,NOISE,Unrelated,52.66500008,13,1,19,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SPICE,3634.495,ITCH,Identical,49.69499994,14,1,25,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TIRED,3214.61,PENCIL,Identical,51.74999998,15,1,18,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SMART,2350.41,DONE,Related,36.04500007,16,1,27,Studied,NA,FINISH,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,NINE,1331.165,MAD,Identical,50.01999997,17,1,21,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LARGE,1499.155,PICTURE,Unrelated,50.15499995,18,1,24,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.88,WATER,Identical,50.40499999,19,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ONCE,1298.38,TRASH,Unrelated,51.44499999,20,1,28,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SURE,1444.925,TOASTER,Related,35.93999997,21,1,23,Studied,NA,OVEN,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SOFT,1805.58,SMOKE,Unrelated,50.68500002,22,1,29,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HELLO,1712.98,COPY,Identical,52.5150001,23,1,30,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LETTER,1434.965,LETTER,Identical,51.10499996,24,1,31,Studied,Identical,NA,1,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MINIMUM,2539.885,LAKE,Unrelated,36.64499999,25,1,32,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ENGLISH,4051.45,HAUL,Related,50.15499995,26,1,37,Studied,NA,CARRY,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MAID,1295.66,DIRT,Unrelated,52.78999999,27,1,41,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BOSS,1436.885,FIVE,Unrelated,40.41500005,28,1,42,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.46,CAUSE,Related,37.42499999,29,1,NA,NA,NA,EFFECT,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.37,BOUNCE,Related,52.00500006,30,1,NA,NA,NA,BALL ,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.26,TRAIN,Unrelated,49.72000001,31,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.06,SCHEME,Related,49.59000007,32,1,NA,NA,NA,PLAN,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TRANSLATE,3535.85,GLASSES,Identical,51.95500003,33,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7995.445,SMALL,Identical,36.28500004,34,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,JEANS,4364.11,JEANS,Identical,50.65500003,35,1,6,Studied,Identical,NA,1,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.24,DOOR,Unrelated,50.03499996,36,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.4,SWEET,Unrelated,50.3,37,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8009.695,BRIDE,Unrelated,50.94500002,38,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8013.86,ROAD,Unrelated,52.57499998,39,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FRONT,1553.35,GEEK,Unrelated,50.89000007,40,1,14,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8013.095,BELOW,Unrelated,52.15499992,41,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.355,POUND,Unrelated,52.67,42,1,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LOSE,2002.335,firstword,firstword,NA,1,2,1,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TAKE,1416.365,SOUR,Identical,49.82499999,2,2,2,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TALK,1670.3,LOVE,Identical,43.38499997,3,2,3,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,VOLCANO,2174.105,WAND,Related,35.86499998,4,2,5,Studied,NA,MAGIC,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TREE,5215.135,BAND,Related,51.45000003,5,2,8,Studied,NA,MUSIC ,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CLEAR,1553.24,BIZZARE,Related,51.42999999,6,2,12,Studied,NA,STRANGE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STREET,4293.735,WAITER,Unrelated,50.50999997,7,2,6,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SHIP,1717.4,HEATER,Related,36.75500001,8,2,11,Studied,NA,WARM,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LAUGH,6106.81,TOUR,Unrelated,35.72500008,9,2,14,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FOOD,4466.43,MOTHER,Unrelated,50.10500003,10,2,16,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BOARD,2454.87,LISTEN,Related,51.2949999,11,2,18,Studied,NA,HEAR,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STORE,1763.59,SWORD,Identical,52.25000007,12,2,19,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MUSIC,3517.565,SUPPER,Unrelated,36.06499999,13,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CHURCH,2018.805,NEWS,Unrelated,50.18499994,14,2,21,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LOVE,1472.195,GAME,Identical,50.96999998,15,2,22,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CHOOSE,2310.19,PICK,Related,35.76500004,16,2,23,Studied,NA,CHOOSE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ROOF,3437.18,PURPLE,Unrelated,50.56999996,17,2,25,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SWORD,1997.98,CANDLE,Unrelated,50.07999996,18,2,26,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FIND,1351.9,SEARCH,Related,50.62500003,19,2,24,Studied,NA,FIND,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SOUR,2000.045,SMELL,Identical,36.15499998,20,2,28,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,GAME,5515.625,DECADE,Related,51.97000003,21,2,33,Studied,Identical,YEAR,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HAIR,1983.035,STATES,Unrelated,53.00000007,22,2,34,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,COLLECT,2146.36,CLUE,Unrelated,53.04500007,23,2,35,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SICK,2688.335,BORROW,Unrelated,51.14,24,2,37,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BREAK,2068.915,LESS,Unrelated,51.97499995,25,2,39,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,YEAR,1778.38,HUNGER,Unrelated,51.74500006,26,2,40,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DRESS,2242.405,SALAD,Related,50.13500003,27,2,38,Studied,NA,LETTUCE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DESSERT,4047.82,DESERT,Identical,36.17500002,28,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LETTUCE,3280.645,JACKET,Identical,37.22499998,29,2,42,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.82,SEEK,Unrelated,35.76499992,30,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SMELL,1561.75,STICKY,Identical,52.88500001,31,2,31,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BELL,1469.575,ZERO,Related,35.76,32,2,32,Studied,NA,NONE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.21,CHOIR,Related,49.86500007,33,2,NA,NA,NA,SING,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7990.585,MIGHT,Related,51.05000001,34,2,NA,NA,NA,MAYBE,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.815,HAPPY,Identical,50.11499999,35,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.72,DILEMMA,Related,52.75499995,36,2,NA,NA,NA,PROBLEM,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8011.15,WILD,Unrelated,49.81999996,37,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7996.945,BALLET,Unrelated,44.91500009,38,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.11,BUCKET,Unrelated,51.675,39,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.925,VERB,Unrelated,50.42499991,40,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.325,BRANCH,Unrelated,53.02499991,41,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7996.345,FIRST,Unrelated,51.37,42,2,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CHILD,2978.405,firstword,firstword,NA,1,3,22,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STRIPE,3034.305,CLOWN,Identical,54.87500003,2,3,23,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,NECK,1908.905,SHOVE,Unrelated,50.23000005,3,3,42,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MANY,2683.495,TOOL,Identical,50.52000005,4,3,25,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PACKAGE,2627.68,SLIDE,Identical,50.09999999,5,3,26,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,RENT,4948.335,PART,Related,51.89999996,6,3,28,Studied,NA,PIECE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PLANE,3779.07,TIGER,Unrelated,50.80500001,7,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DEATH,2066.135,TOCK,Identical,52.37500009,8,3,29,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SLIDE,1667.205,SKETCH,Related,36.06499999,9,3,33,Studied,Identical,DRAW,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DRUGS,3879.35,HAIL,Related,51.65000004,10,3,36,Studied,NA,RAIN,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HATE,1215.97,THROW,Unrelated,50.79999997,11,3,38,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,KNIFE,1761.87,GENUINE,Related,50.27999997,12,3,37,Studied,NA,REAL,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,WRONG,1588.095,BALLOT,Related,51.48000002,13,3,41,Studied,NA,VOTE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,YOUNG,5299.88,FENCE,Unrelated,50.37999991,14,3,35,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,THIN,2376.09,GRASS,Unrelated,35.70000001,15,3,34,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,POTATO,3766.205,BEFORE,Unrelated,36.69500002,16,3,1,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,VOTE,1763.795,DOLLAR,Unrelated,36.92999994,17,3,2,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SHERIFF,7474.39,MARRY,Identical,36.92500002,18,3,4,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PIECE,3031.745,BUSH,Identical,43.44499996,19,3,12,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,RAIN,5834.655,POSTAGE,Related,35.99,20,3,6,Studied,NA,STAMP,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ANNOY,2119.035,THANKS,Identical,36.72999993,21,3,7,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SPIT,3613.67,PEPPER,Unrelated,37.03000001,22,3,10,Studied,NA,NA,0,1
